business_id,name,categories,avg_stars
ZyTrka-HiVb6Ckcl0rDaNA,Popeyes Louisiana Kitchen,"['Fast Food', 'Restaurants', 'Chicken Wings', 'American (Traditional)']",3.5
1u7fJVL82JEznv76noobVQ,McDonald's,"['Burgers', 'Restaurants', 'Fast Food']",1.5
suFSckaQV8NmND7dytpf4w,Kabob Korner,"['Nightlife', 'Hookah Bars', 'Halal', 'Restaurants', 'Pakistani', 'Mediterranean', 'Bars']",3.5
mJIFTLej9b4rhMlGrW_S_Q,Viva El Taco,"['Mexican', 'Fast Food', 'Restaurants']",3.0
uPwZUj4Hj-fHz1TU0LJJmQ,Simpo Sandwich,"['Sandwiches', 'Restaurants']",4.0
rWkQMRI6PRo5woBaxGD68g,Viva Café Espresso Bar,"['Bagels', 'Food', 'Restaurants', 'Cafes', 'Coffee & Tea']",4.0
ByXko9JQ6Jne7v8t4IaQjg,McDonald's,"['Restaurants', 'Burgers', 'Fast Food', 'Food']",1.5
K-fw0gOHs5sF--_SRZa2Qg,Port of Subs,"['Restaurants', 'Delis', 'Sandwiches']",4.0
fKAYcxoqblhyUIm7GTQMCA,Original Pancake House,['Restaurants'],4.0
WM33kyvA8XfiL8lk2I2vcA,McDonald's,"['Restaurants', 'Fast Food', 'Burgers']",1.5
idPAwtnvruaB7YivrvFbzA,BK Whopper Bar,"['Restaurants', 'Fast Food']",2.5
AuYHfT9Y0QEeu0hrZic0xg,Worlds Best Corndogs,"['Food Trucks', 'Hot Dogs', 'Restaurants', 'Food']",4.5
aveqqTTutqV5tOl3_SeI8A,Tinoco's Bistro,"['French', 'Italian', 'Restaurants']",4.5
9YiQ3o0EGmtojzjXdEfgeQ,The Green Regime,"['Salad', 'Juice Bars & Smoothies', 'Food', 'Sandwiches', 'Restaurants', 'Food Stands']",4.5
Dxaz8OxaadecnWol18kAtw,Yellowtail,"['Japanese', 'Food', 'Restaurants', 'Beer', 'Wine & Spirits', 'Steakhouses']",3.5
YJi-xBxsTgegLF116qjQWA,Mountain View Plaza,"['Nightlife', 'Restaurants', 'Asian Fusion', 'Shopping']",4.0
WleVOQ9YhBYl4SWrlsLDhA,Red Apple Grill,"['Burgers', 'Barbeque', 'Restaurants', 'Local Flavor']",3.5
pCxzM4yOWyPQwZw11Y34Tw,The Daily Egg,"['Breakfast & Brunch', 'Mediterranean', 'Coffee & Tea', 'Food', 'Restaurants']",3.5
Nut3ob6m58of2curSbrFWQ,Don Tortaco Mexican Grill,"['Restaurants', 'Mexican']",3.5
DGX2ldVGub9F1EAU9R7C5A,Subway,"['Soup', 'Fast Food', 'Restaurants', 'Sandwiches']",2.5
2IvrdAb6zdxr3ZqplqJHbg,Jose Cuervo Tequileria,"['Mexican', 'Restaurants']",2.0
WDYE-OCXNgKyXGNuBjMgEw,Table 34,"['American (New)', 'Restaurants']",4.0
8bYXg27QEoAx7us15eIL5g,Applebee's,"['American (Traditional)', 'Sports Bars', 'Burgers', 'Fast Food', 'Bars', 'Nightlife', 'Restaurants']",2.5
WrHu03srbhJAw6bnTIixdw,Kobe Sushi Bistro,"['Burgers', 'Restaurants', 'Asian Fusion', 'Sushi Bars', 'Japanese']",3.5
Zrtozs1rdJREGNxFRTcV3Q,Quickee Burgers,"['Fast Food', 'Restaurants', 'Chicken Wings', 'American (New)', 'Juice Bars & Smoothies', 'Food', 'Burgers']",2.5
2dUXkonsAdoXKAalTnmlig,Dimas Tacos,"['Restaurants', 'Mexican']",4.0
S9Mq_9OmsL-_azC4Kczl4w,Johnny Rockets,"['American (Traditional)', 'Restaurants', 'Food', 'Desserts', 'Burgers', 'Diners', 'Sandwiches']",1.5
Akl6WDSUwYQ3zanxczLNSg,Rice & Company,"['Beer', 'Wine & Spirits', 'Asian Fusion', 'Food', 'Bars', 'Restaurants', 'Chinese', 'Pan Asian', 'Nightlife']",3.0
qorLOp7fZ6X7GSQG_0wPdg,McDonald's,"['Fast Food', 'Burgers', 'Restaurants']",3.0
HqyAd-xCZxnJb3IlHCfL9w,Baskin Robbins,"['Food Stands', 'Food', 'Restaurants', 'Ice Cream & Frozen Yogurt']",4.0
F6p_k-Q6W_kkAb-s_a0Omw,Crazy Pita Rotisserie & Grill,"['Mediterranean', 'Restaurants']",4.0
zazLy5wo73tr5y9Oxjx36g,Violas Tavern,"['Sports Bars', 'Active Life', 'American (New)', 'Restaurants', 'Nightlife', 'Bars']",3.5
RLLROsucXi6-E2k2Ty-Oag,Papa John's Pizza,"['Food Delivery Services', 'Restaurants', 'Food', 'Pizza']",2.0
JA5GJINnaQQxKfoTUOBAOQ,Amigos Tacos,"['Mexican', 'Restaurants']",4.0
YIbsxjyP2jNzoH9RlxaSYA,Star Mexican Grill,"['Restaurants', 'Mexican']",3.5
7NucoWCjPzZyRPjsVR28xQ,Bonanno's New York Pizzeria,"['Restaurants', 'Italian', 'Pizza']",3.0
fJVrLAFaqcvzt1QAw12Uxw,FAME,"['Korean', 'Asian Fusion', 'Street Vendors', 'Restaurants', 'Food', 'Chinese']",2.0
ALp--wAIVL4qQfCANn3ffw,Hunt & Gather Cafe,"['Coffee & Tea', 'Restaurants', 'Cafes', 'Food', 'Pizza']",4.0
gw_yg7329SgpEvX5sOpwGw,Ron's Market Eastern European Meat & Deli,"['Meat Shops', 'Beer', 'Wine & Spirits', 'Middle Eastern', 'Restaurants', 'Delis', 'Mediterranean', 'Food', 'Specialty Food', 'Grocery']",4.0
uaBVv3tZJaOd8lfPFInzTA,Wendy's,"['Restaurants', 'Fast Food', 'Burgers']",2.5
e1_gISPV4RpFRjdNHmuodg,Coconuts Beach Bar & Mexican Grill,"['Nightlife', 'Bars', 'Mexican', 'Restaurants']",2.5
q7iF6omNtpaeBXZscLuBxQ,Vega's Cafe,"['Mexican', 'Restaurants', 'Breakfast & Brunch']",4.0
E0zjBNt4_giYtJqUjugskw,Taste of China & Icy Bar,"['Szechuan', 'Chinese', 'Restaurants']",3.5
q5sa3zjAwIYMAgfPVxOdHw,Khoury's Mediterranean Restaurant,"['Mediterranean', 'Greek', 'Restaurants', 'Middle Eastern']",4.0
9d36_PI9Fh7kZ-Pybr2QiA,The Olive Mediterranean Grill,"['Bars', 'Mediterranean', 'Restaurants', 'Nightlife', 'Hookah Bars']",4.0
SmkGXa3XVZTXV04IcBkwLg,Jimmy John's,"['Sandwiches', 'Food Delivery Services', 'Food', 'Delis', 'Restaurants']",3.5
Q3c9S0GOZpuBQkwXeXvo0Q,Chabuya,"['Tapas/Small Plates', 'Japanese', 'Restaurants']",4.0
cjlYcqxyqRBe_w3OgasPAw,Jimmy John's,"['Restaurants', 'Sandwiches']",3.5
WvLnXAR4GrTYaT4LIcyuvQ,Pho Ha Noi,"['Vietnamese', 'Restaurants']",3.5
Szi29P4JjNiHUgEdaJD77w,CiCi's Pizza,"['Pizza', 'Restaurants', 'Buffets']",3.5
TQFeyV5Ll449uQd3JprHcg,Hooters,"['Restaurants', 'American (Traditional)', 'Chicken Wings', 'Beer', 'Wine & Spirits', 'Nightlife', 'Food', 'Bars', 'Sports Bars']",3.0
k1l25o628GYC9BrnRzv1Tw,Port of Subs,"['Restaurants', 'Sandwiches', 'Delis']",3.5
yi9725wjRYYEoF-xE47_ig,El Nopal,"['Mexican', 'Restaurants']",3.5
SEjyjYlMfFFzkHaru6JadA,Ricardo's Mexican Restaurant,"['Restaurants', 'Mexican']",3.5
Y91-sIlVyH6v4YM6sTINAw,El Pollo Loco,"['Fast Food', 'Restaurants', 'Mexican']",2.0
wLaY0Tp4P1idAu4NUpdOSA,Super B Burrito,"['Mexican', 'Restaurants']",3.0
Xe0ITIe5yBCaxGdLx-FaiQ,j-pop Lounge,"['Lounges', 'Nightlife', 'Sushi Bars', 'Restaurants', 'Bars']",2.0
Ye4uQAkfHbh8w0cCXCCLjQ,Cafe Zupas,"['Sandwiches', 'Restaurants', 'Soup', 'Salad']",3.5
30TxDt2V8G7FWXsKaEKA9A,Marco's Pizza,"['Pizza', 'Restaurants', 'Italian']",3.5
PBYDlb88SAWHiQgqJJ67hQ,Rattlecan,"['Burgers', 'Restaurants']",4.0
Bk7MkkqXlEpeQvpjTCx0Yg,Gamblers Cafe,"['Restaurants', 'Sandwiches', 'Cafes', 'Bagels', 'Food']",4.0
KeKvq5TVppF8fnFkmiiqIQ,Taco Tio,"['Mexican', 'Restaurants']",3.0
sJ8B4Lq6AY-m5dzIbDNgyQ,McDonald's,"['Burgers', 'Restaurants', 'Fast Food']",2.0
SJVrnBT80VtUScxxIofB-A,Foods 2 Go,"['Chinese', 'Restaurants']",3.5
939j88ceB05Te3D7kQPwSA,VooDoo Rooftop Nightclub & Lounge,"['Lounges', 'Restaurants', 'Nightlife', 'Bars', 'Steakhouses', 'Dance Clubs']",3.5
GrR5CHz1Wvys6GSWtTup7Q,The Wiener's Circle,"['Restaurants', 'Burgers', 'Hot Dogs']",4.0
l3EkLGreTXChG0TQHyo2ow,Wendy's,"['Restaurants', 'Fast Food', 'Burgers']",2.5
U_1uPKky-ocxGBvLpkMFOQ,Taqueria El Capullo,"['Restaurants', 'Mexican', 'Pizza']",4.5
vYOtdnBm-45KQiiHj8jqaw,Tea Lounge,"['Tea Rooms', 'Tapas Bars', 'Coffee & Tea', 'Restaurants', 'Food', 'Desserts']",4.0
X1Y2II3AYdoxa70nTTfUPQ,Fresh Grill & Bar,"['Restaurants', 'American (New)', 'Event Planning & Services', 'Burgers', 'Caterers', 'Sandwiches', 'American (Traditional)']",3.5
jG0m1-899xwYY3IXpTRRCQ,Baja Bar & Grill,"['Restaurants', 'Mexican']",4.5
_ZSCWjiYNPjnteZDo-AZOg,Coasta Cantina,"['Seafood', 'Mexican', 'Restaurants']",3.0
tzoUxh1HXllUijtAkO6w0Q,Peking Express Chinese Restaurant,"['Restaurants', 'Chinese', 'Cantonese']",2.5
wCtU6XrWlz_BVPESKvIekQ,Jamaican Spice,"['Chicken Wings', 'Restaurants', 'Caribbean']",3.5
Vv3jTDk4epPDr0oBTMZ4dQ,Fuji Japanese Restaurant,"['Steakhouses', 'Restaurants', 'Japanese']",4.0
nVAJZ6BJ9PPlxDXn976R6A,In-N-Out Burger,"['Burgers', 'Fast Food', 'Restaurants']",4.0
bWKvYA16me11_2Ws2sLRww,Jr's Place,"['Restaurants', 'Italian']",4.0
azciebW9VvZoPDz7rdo3TA,Chicago Hot Dogs & Subs,"['Restaurants', 'Hot Dogs', 'Food']",2.0
bHFBYlFZfJSJ7_Irns2KZw,Viva Café,"['Tea Rooms', 'Restaurants', 'Sandwiches', 'Cafes', 'Food', 'Coffee & Tea', 'Juice Bars & Smoothies', 'Bagels']",4.5
UMWzaFhW6M3nsIDyIpMfhg,Little Dumpling,"['Restaurants', 'Latin American', 'Chinese']",4.0
mbOkgswPkYbbIUflogSC9A,Nagoya Japanese Restaurant,"['Japanese', 'Restaurants']",3.0
HpKcIWjcq3osQ13pBF0RXw,Home Team Sports,"['Sandwiches', 'Bars', 'Nightlife', 'Restaurants', 'Sports Bars']",2.0
hYX0z2C6Th5XmcrKOP31fQ,Double Helix Wine & Whiskey Lounge,"['Cocktail Bars', 'Nightlife', 'Wine Bars', 'American (New)', 'Tapas/Small Plates', 'Tapas Bars', 'Lounges', 'Bars', 'Restaurants']",4.0
uHUcYpGlcdlu5m7oiZGY6w,Max's Restaurant,"['Asian Fusion', 'Seafood', 'Filipino', 'Breakfast & Brunch', 'Restaurants']",3.0
hMh9XOwNQcu31NAOCqhAEw,Taste of India,"['Indian', 'Restaurants', 'Vegetarian']",4.0
ONFRwi5zzcqDkFKkbF1Fgg,La Madonna,"['Nightlife', 'Bars', 'Mexican', 'Restaurants']",4.0
vuqHcBCbxH36hCFsZ1W-0Q,Mulligan's Pub,"['Irish', 'Nightlife', 'Irish Pub', 'Restaurants', 'Pubs', 'Bars']",3.5
yEgdNtrIuF5Jf34nIjyKug,Pink's,"['Restaurants', 'Hot Dogs', 'American (Traditional)']",2.5
mXtcO2phv1wYcI_OhL6D9g,Siam Thai Kitchen,"['Restaurants', 'Thai']",4.0
IbiPt7jzF8Wsu82nHXaJPA,Saino Indian Nepali Kitchen,"['Pakistani', 'Buffets', 'Restaurants', 'Indian', 'Himalayan/Nepalese']",4.5
6tSvz_21BMo3a4GaItwa0g,JJANGA Japanese Restaurant,"['Japanese', 'Sushi Bars', 'Restaurants']",4.0
_cBlppMDZYXS-Bjj4l9qtw,El Buen Gusto,"['Salvadoran', 'Latin American', 'Restaurants']",2.5
PnSOaN7kg6S9fFHX9RCtMA,Milano's Pizza,"['Pizza', 'Restaurants']",2.0
HyoPFfBHLK0lKVHWEdFpvQ,China Kitchen LV,"['Chinese', 'Restaurants']",4.0
VlnOGlkwsWaWqyzDxvMMMA,Flavor Flav's House of Flavor,"['American (New)', 'Restaurants']",2.5
v6YvYMjxMMS3L-UQe5WAiQ,Shucks Tavern,"['Seafood', 'Restaurants', 'American (Traditional)']",4.0
-WQhVJnBmyapFn0digQJwg,FruitLand Las Vegas,"['Food', 'Health Markets', 'Specialty Food', 'Restaurants', 'Grocery', 'Fruits & Veggies', 'Farmers Market', 'Gluten-Free', 'Desserts']",4.5
WP0M2cpWzhsMwk7kPtreRA,Viva Mercado's,"['Restaurants', 'Mexican']",4.0
gJKdFQhR4hLCQuoKyU0kEw,Putter's Charleston,"['Nightlife', 'American (Traditional)', 'Bars', 'Restaurants']",3.5
1VTezD8PLosh-FeNxSRQ7g,Rare 120,"['Steakhouses', 'Restaurants']",3.0
4Nj2ktP2NjCbv2aKeH3ZBg,Vesta Coffee Roasters,"['Coffee Roasteries', 'Breakfast & Brunch', 'Cafes', 'Restaurants', 'Food', 'Coffee & Tea']",4.5
Ki8seQY5mtXc36xjoMfeDA,Flour & Barley,"['Gastropubs', 'Restaurants', 'Italian', 'Pizza']",3.5
j5nPiTwWEFr-VsePew7Sjg,Ichiza,"['Japanese', 'Restaurants']",4.0
KiTHWMK20GvgPvpHSzTHTg,Chipotle Mexican Grill,"['Restaurants', 'Mexican', 'Fast Food']",3.5
wgxQ7rnkLHcjITD3j6B_OA,Stir Krazy Mongolian Grill,"['Restaurants', 'Asian Fusion', 'Chinese', 'Barbeque']",4.5
wT-J6sib_NSr8rcH2aTcAA,Roberto's Taco Shop,"['Fast Food', 'Mexican', 'Restaurants']",2.5
lxM13Vq0WzbLVxq1Cl04zQ,Nathan's Famous,"['Chicken Wings', 'Burgers', 'Hot Dogs', 'Restaurants']",2.0
FQB3VXrWYM_m_XrzwRozAg,Sura BBQ Buffet,"['Korean', 'Restaurants', 'Barbeque', 'Buffets']",3.5
k1q9f7aJ2TsoSbeA8Qm1aA,Lao Sze Chuan,"['Restaurants', 'Asian Fusion', 'Szechuan', 'Chinese']",3.0
pidpBdWsOFfe7pWypBIoiQ,Miga Korean Bistro,"['Restaurants', 'Korean', 'Hawaiian', 'Asian Fusion']",4.0
42yLya7lhe7TQGz3KEdKAw,#1 Hawaiian Barbecue,"['Restaurants', 'Hawaiian', 'Seafood', 'Barbeque']",3.5
dWJ7fG8Egp3Ips6j0T7Unw,Rizano's Pizza,"['Restaurants', 'Pizza']",3.5
EOS1D1APHwlU19YL3A1PGQ,L & L Hawaiian Barbecue,"['Barbeque', 'Restaurants', 'Hawaiian', 'Food']",3.0
lAR6Lj6-zBxQNqflZt0zTQ,Buca di Beppo,"['Event Planning & Services', 'Caterers', 'Pizza', 'Food', 'Restaurants', 'Italian']",3.0
p7Y09Xv3wDUyROO00UhzNQ,Pizza Hut,"['Pizza', 'Restaurants', 'Chicken Wings']",2.0
vGbsz1AWyVBiDe33sjCO1A,Caffè Bottega,"['Cafes', 'Desserts', 'Food', 'Restaurants', 'Beer', 'Wine & Spirits', 'Coffee & Tea']",4.0
lPK3iqwVwFPOMswRrejwZQ,PT's,"['American (New)', 'Pubs', 'Nightlife', 'Bars', 'Restaurants', 'Sports Bars']",2.5
qFZ7ReYNpjHuvSxOqXqHMg,Sumo Sushi 2,"['Sushi Bars', 'Restaurants']",3.5
fb3ygmKzuhQx-ONlUJimtg,Moe's Southwest Grill,"['Restaurants', 'Tex-Mex', 'Mexican']",2.0
apATPHcdiWr-Tgywu6mvHg,Roberto's Taco Shop,"['Restaurants', 'Mexican']",2.5
uwTzA758DKewtUJMe-C1fA,Coconut Bistro,"['Restaurants', 'Caribbean']",4.0
JdoBiBRgeS_KKaNaU1sofA,Dong Ting Spring,"['Restaurants', 'Chinese']",4.0
YNDxeeRUARbd8GRnscJSvg,Panevino Italian Grille,"['Italian', 'Bars', 'Restaurants', 'Nightlife', 'Food', 'Vegan']",4.0
rzV_rHsRdbEtRwCKm8OoIg,Gourmet Quick Bite,"['Food', 'Sandwiches', 'Restaurants', 'Juice Bars & Smoothies', 'Salad']",4.5
igU-mCXzyn-gmwSzJgeMEQ,The Pizza Kitchen,"['Pizza', 'Italian', 'Restaurants']",4.5
zY6f_cFY8HTI3hLlJj3SOg,Sabatino's Authentic NY Pizzeria,"['Restaurants', 'Italian', 'Pizza']",3.5
UKYB8n3U-hkvd5-UoqUPpQ,Buldogis Eatery,"['Restaurants', 'Korean', 'Hot Dogs']",4.0
PL3cimEUfNHlenOGSOAdJg,Kumi Japanese Restaurant + Bar,"['Japanese', 'Restaurants', 'Sushi Bars']",3.5
1Z5S_Lkcl6vA3ZvrAG91TA,Sofrito Rico Authentic Puerto Rican Cuisine,"['Food', 'Restaurants', 'Latin American', 'Farmers Market', 'Puerto Rican', 'Caribbean']",4.5
MDVbJicJvqaO4WGx0vEabQ,Chili's,"['American (Traditional)', 'Bars', 'Tex-Mex', 'Restaurants', 'Nightlife']",3.0
5NUHLYoZS_iCp2JSt5tQZQ,Mr B's Bar & Grill,"['Italian', 'Nightlife', 'Restaurants', 'Bars']",4.0
OwG2nkJrDoP-WGcU9tvkUA,Hot Dog On A Stick,"['American (Traditional)', 'Restaurants', 'Hot Dogs', 'Fast Food']",4.5
IEJFia0wQX7UezfXsenI5g,Grill City,"['Barbeque', 'Seafood', 'Restaurants', 'Filipino']",2.5
vHt0CSynqesXox-9nBj7uA,On the Border Mexican Grill & Cantina,"['Tex-Mex', 'Mexican', 'Restaurants']",2.5
2I_qSTehoUFsDNjaqCVxlA,Cafe Moda,"['Bars', 'Karaoke', 'Dance Clubs', 'Nightlife', 'Event Planning & Services', 'Party & Event Planning', 'Filipino', 'Venues & Event Spaces', 'Restaurants']",3.0
slcFHhB1qCQzGHRtrDhvVw,PT's Gold,"['Restaurants', 'American (Traditional)', 'Pubs', 'Nightlife', 'Bars']",3.5
z-OhppazxWfHnUCzFTKQhw,Snow White Cafe,"['Shaved Ice', 'Food', 'Cafes', 'Restaurants', 'Coffee & Tea', 'Desserts']",4.0
waYydA213E6kkvmSMeNoCA,Kusina Lorraine,"['Restaurants', 'Grocery', 'Food', 'Filipino']",4.0
ZNR0dkujYDCLM3CqtI9w8Q,Mack Ribz BBQ & Louisiana Fried Chicken,"['Barbeque', 'Restaurants']",3.5
g62SlImzhs6_1t-knPjd8w,Red Square Restaurant & Vodka Lounge,"['Cocktail Bars', 'Casinos', 'Russian', 'Steakhouses', 'Restaurants', 'Bars', 'American (New)', 'Lounges', 'American (Traditional)', 'Nightlife', 'Arts & Entertainment']",4.0
5JxlZaqCnk1MnbgRirs40Q,Cabo Mexican Restaurant,"['Mexican', 'Restaurants']",3.5
tNky09c0HBYiHxizht0gCQ,Zabas Mexican Grill,"['Restaurants', 'Mexican']",4.0
urSuLlkYXXI5uwtKIxl9ew,Joe Maxx Coffee,"['Sandwiches', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt', 'Food', 'Patisserie/Cake Shop', 'Cafes', 'Breakfast & Brunch', 'Restaurants', 'Bagels']",4.5
EyrF5YU1sjWXsxTSosHqMQ,Earl of Sandwich,"['Restaurants', 'Salad', 'Sandwiches', 'Event Planning & Services', 'Desserts', 'Food', 'Breakfast & Brunch', 'Caterers', 'American (New)']",4.0
6rjqU2x9A6BErUxh6THz6A,Vinny-Boy's Italian Market Place,"['Delis', 'Italian', 'Restaurants']",2.5
Yiz2cRBakfVUOHsThLKyoQ,Ron's Steakhouse,"['Steakhouses', 'Restaurants']",4.0
ygaOvp0PLBYaYeN9cZAlGg,Viet Noodle Bar,"['Restaurants', 'Barbeque', 'Vietnamese', 'Soup']",4.5
i7__R4dmGUayzNB939Zm0A,Shuseki,"['Restaurants', 'Japanese', 'Sushi Bars', 'Ramen']",3.5
RycZOiohghoI0Ssg2Qqgqw,JJ's Boulangerie,"['Restaurants', 'Breakfast & Brunch', 'Bakeries', 'Food']",3.0
Q-HDnjHCywb65thAB-f0nw,Grand China,"['Chinese', 'Restaurants']",3.0
8dSIAoz_UphMGpZr_uMing,Rosati's,"['Italian', 'Sandwiches', 'Pizza', 'Restaurants']",3.5
SbS0cnxFStrlidtwek6b6w,100?,"['Chinese', 'Hot Pot', 'Taiwanese', 'Restaurants']",4.0
ytYtMuk0URV6tk9m0zhDoA,Little Caesars Pizza,"['Restaurants', 'Pizza']",2.0
QWrSZtFD8vRVeXZjInRZ9A,Villa Pizza,"['Restaurants', 'Pizza']",2.0
dVhGY-mNwTWQzK01Zxuclw,Yunnan Garden,"['Szechuan', 'Restaurants', 'Chinese', 'Noodles']",3.5
GUaPe4gw5KhihfPPqhtSIA,TGI Fridays,"['Restaurants', 'American (Traditional)', 'Bars', 'Nightlife']",3.0
sZ3AWH6WPq38fEKijvl9vA,Express Pizza,"['Restaurants', 'Pizza']",3.0
7kXrUSjG67NitjRfRFn9cw,McDonald's,"['Fast Food', 'Restaurants', 'Burgers']",2.0
mZZpoSSg9-PteV7EV-Keqg,Chamango,"['Mexican', 'Restaurants', 'Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt', 'Food']",3.5
0tnZj3GkhKxPd9hT3HXt5A,Huntridge Pharmacy,"['Restaurants', 'Vegetarian', 'Food', 'Doctors', 'Drugstores', 'Diners', 'Bars', 'Nightlife', 'Shopping', 'Health & Medical']",4.0
iuaFpqtQOMgX5y56lIUrxg,Island Fusion,"['Restaurants', 'Caribbean']",4.5
w_Cw1-80276SAhHw2LJqFQ,WingNutz,"['Food', 'Sports Bars', 'Restaurants', 'Burgers', 'Bars', 'Chicken Wings', 'Grocery', 'Nightlife', 'Pubs']",3.5
15_YllaQ7n_DOFTq1v0-lQ,Sushi Hana,"['Japanese', 'Restaurants', 'Sushi Bars', 'Buffets']",3.5
q_CpNXiPQbd6Iq0bnldhng,Aloha A Go Go,"['Japanese', 'Restaurants', 'Hawaiian']",3.5
06MlxbtB4ZYeg_ri02RIAQ,El Pollo Loco,"['Restaurants', 'Mexican', 'Fast Food']",2.5
kDZm3fZcLhotRwC50XE_qg,Super B Burrito,"['Mexican', 'Restaurants']",4.0
UPIYuRaZvknINOd1w8kqRQ,Monta Ramen,"['Japanese', 'Restaurants', 'Ramen', 'Noodles']",4.0
WgvJcTe_RdlIfnvxEzn2Mg,Roberto's Taco Shop,"['Mexican', 'Restaurants']",3.5
Kyl7Iaubsz3vvfykxdcmjA,Nathan's Famous,"['Cheesesteaks', 'American (New)', 'Restaurants', 'Hot Dogs', 'American (Traditional)']",3.0
Nh2fgoaTl3TMP8OBoOOFEA,95 Ten,"['American (New)', 'Restaurants']",3.0
rcn2JoLFQhMZeDHfOZiw2w,Bono's,"['Greek', 'Restaurants', 'Hot Dogs', 'Sandwiches']",3.5
u2wqrS4WenKSsuFsrLBGAA,Franklin,"['Restaurants', 'Nightlife', 'Bars', 'Cocktail Bars']",4.0
eaNenRk_liZBERFFLCXqqQ,Hobak Korean BBQ,"['Restaurants', 'Barbeque', 'Korean']",4.5
33Tr0eRki1Yamzleu4GMdw,Rosallie,"['Food', 'Specialty Food', 'Macarons', 'Restaurants', 'Bakeries', 'French', 'Breakfast & Brunch']",4.5
-Le6cwbZL4tDZwNHwipfKg,Marrakech,"['Middle Eastern', 'Mediterranean', 'Lebanese', 'Moroccan', 'Restaurants']",4.5
SZaL8OqqiQVaSeaqFnc5Cw,Planes de Renderos Restaurante,"['Mexican', 'Latin American', 'Restaurants', 'Salvadoran', 'Fast Food']",5.0
bPh7M1vos_V-g8_s-eHaNA,Rebel Republic,"['American (New)', 'Nightlife', 'Burgers', 'Restaurants', 'Pubs', 'Sports Bars', 'Bars']",4.0
wqFkAsxYPA5tcdSkYMtrrw,Tropical Smoothie Cafe,"['Restaurants', 'Cafes']",2.5
hL1r-Mh-UPOQJ7tbXCd9Yw,Track Lounge,"['American (New)', 'Restaurants']",3.0
dVbZ0xbkwl8BWiqaDS0t-w,Putter's Bar & Grill,"['Bars', 'American (Traditional)', 'Nightlife', 'Sports Bars', 'Restaurants']",3.5
2Mp53KxlGeZJkodTuqpVow,Project Pie - MGM,"['Do-It-Yourself Food', 'Restaurants', 'Pizza', 'Salad', 'Gluten-Free', 'Food']",4.5
zK7sltLeRRioqYwgLiWUIA,Flippin' Good Burgers & Shakes,"['Local Flavor', 'Food', 'Desserts', 'Burgers', 'Restaurants']",4.0
Ffhe2cmRyloz3CCdRGvHtA,Earl of Sandwich,"['Event Planning & Services', 'Caterers', 'Food Delivery Services', 'Breakfast & Brunch', 'Food', 'Wraps', 'Restaurants', 'Sandwiches']",4.0
xjlMlnxWqMd3FGODA_z1NA,China A Go Go,"['Restaurants', 'Chinese']",3.5
M85y1RfSCyWZkWR-18YU1Q,Subway,"['Fast Food', 'Sandwiches', 'Restaurants']",2.0
KhvuMJpYNNySVxsu2o1eqg,Geisha House Steak & Sushi,"['Restaurants', 'Japanese', 'Steakhouses', 'Sushi Bars']",3.5
oJX6NTUC98eGAQX4Da097A,Luciano Garden,"['Mediterranean', 'Italian', 'Karaoke', 'Restaurants', 'Nightlife']",3.5
jrWegacxD7lD1Cp-Kc5m2w,Famous Famiglia Pizzeria,"['Restaurants', 'Pizza']",3.5
dk7pJipvk5MNZotQd9suUA,Jimmy John's,"['Sandwiches', 'Restaurants']",3.0
-SGZcGqnsp_uRIjKP2RGZg,Ranch House Grille,"['Restaurants', 'American (New)']",3.0
PpHnxQaRP2JNjJODQDX9GA,IHOP,"['American (New)', 'American (Traditional)', 'Restaurants', 'Breakfast & Brunch']",3.0
yZnEwqTGpkrj_mga5zeZmQ,Little Richies Chicago Style Beef and Dogs at Treasure Island,"['Delis', 'Restaurants', 'Sandwiches', 'Hot Dogs']",2.5
78TC3sZSYBzBsSJ0z5pyhw,Le Provencal,"['French', 'Italian', 'Restaurants']",2.5
zcgArjObRzQRH6MaqTPDmQ,Cafe Nikki,"['Cafes', 'American (Traditional)', 'Restaurants']",2.0
QcyCiiyGZjVbx0X2_Dc4Cw,El Herradero Mexican Grill,"['Mexican', 'Restaurants']",2.5
Kx0MUrNQ737s-VVElk6Vig,Las Delicias De Las Vegas,"['Mexican', 'Restaurants']",4.0
0p27EjcNwTI7Ey4K_MNPww,Fatburger,"['Restaurants', 'American (Traditional)', 'Burgers', 'Fast Food']",3.0
hPCheDmQDna-2iiJ4c553w,Subway,"['Sandwiches', 'Fast Food', 'Restaurants']",3.5
ajwGl90CuCZac3BKWY1ShQ,McDonald's,"['Restaurants', 'Burgers', 'Fast Food']",2.5
6_KCUxu2kOgP-pRnSNXG8Q,Food Express,"['Restaurants', 'Chinese']",3.0
I6u-OhmI_IUltexEOSCKzg,Anime Ramen & Teriyaki,"['Cafes', 'Restaurants', 'Japanese']",3.5
t7Zsr25NK1NlXbS_2CYc1Q,Fazoli's 5268,"['Restaurants', 'Italian']",3.0
BzqwAx_KlRPAMGXw1xHXag,Garden Cafe,"['Pizza', 'Mediterranean', 'Restaurants']",4.0
0UESjBq6_kPjCs4zPh4oEQ,Chicke Now,"['Restaurants', 'Chicken Shop', 'American (New)']",3.5
